,Yilan,Tainan,Nantou,Taitung,Pingtung,Chiayi,Hualien,Taipei,Miaoli,New Taipei,Taichung,Kaohsiung,Kinmen,Penghu,Changhua,Taoyuan,Hsinchu,Keelung,Lienchiang
2019-04-27,0.26,0.4174757281553398,0.47902869757174393,0.2808988764044944,0.290167865707434,0.6896551724137931,0.2061328790459966,0.3888888888888889,0.43636363636363634,0.42452830188679247,0.23529411764705882,0.21393034825870647,0.2923076923076923,0.27346938775510204,1.04,0.7,0.0,0.0,0.0
2019-04-28,0.168,0.23300970873786409,0.33995584988962474,0.13066666666666665,0.20575221238938052,0.41379310344827586,0.19630872483221476,0.3333333333333333,0.2727272727272727,0.2830188679245283,0.09803921568627451,0.13930348258706468,0.24615384615384617,0.41568627450980394,0.44,0.5,0.0,0.0,0.0
2019-04-29,0.048,0.19611650485436893,0.22958057395143489,0.13216957605985039,0.15265486725663716,0.20689655172413793,0.22986577181208054,0.18243243243243243,0.07272727272727272,0.36792452830188677,0.14705882352941177,0.0845771144278607,0.09230769230769231,0.36075949367088606,0.24,0.3,0.0,0.0,0.0
2019-04-30,0.068,0.17748091603053434,0.2119205298013245,0.10224438902743142,0.17256637168141592,0.4482758620689655,0.22818791946308725,0.2702702702702703,0.14545454545454545,0.41509433962264153,0.10784313725490197,0.10945273631840796,0.3076923076923077,0.2088607594936709,0.52,0.3,0.0,0.0,0.0
2019-05-01,0.052,0.19886363636363635,0.20088300220750552,0.13466334164588528,0.17307692307692307,0.2413793103448276,0.23154362416107382,0.28378378378378377,0.18181818181818182,0.29245283018867924,0.0196078431372549,0.0845771144278607,0.5072463768115942,0.21813031161473087,0.12,0.4,0.0,0.0,0.0
2019-05-02,0.064,0.19886363636363635,0.23178807947019867,0.15233415233415235,0.17692307692307693,0.27586206896551724,0.19572368421052633,0.3310810810810811,0.18181818181818182,0.29245283018867924,0.03597122302158273,0.15422885572139303,0.5942028985507246,0.31564245810055863,0.56,0.3,0.0,0.0,0.0
2019-05-03,0.112,0.22537878787878787,0.23178807947019867,0.19656019656019655,0.19038461538461537,0.2413793103448276,0.1924342105263158,0.33783783783783783,0.09090909090909091,0.3018867924528302,0.1079136690647482,0.2537313432835821,0.30434782608695654,0.2681564245810056,0.4,0.8,0.0,0.0,0.0
2019-05-04,0.24,0.36363636363636365,0.35320088300220753,0.22358722358722358,0.19615384615384615,0.41379310344827586,0.20230263157894737,0.2905405405405405,0.4909090909090909,0.4528301886792453,0.2302158273381295,0.3283582089552239,0.2608695652173913,0.276536312849162,1.12,0.8,0.0,0.0,0.0
2019-05-05,0.088,0.17803030303030304,0.1545253863134658,0.11302211302211303,0.08653846153846154,0.10344827586206896,0.1825657894736842,0.25675675675675674,0.18181818181818182,0.22641509433962265,0.07913669064748201,0.12935323383084577,0.2028985507246377,0.22346368715083798,0.52,0.9,0.0,0.0,0.0
2019-05-06,0.048,0.1268939393939394,0.12582781456953643,0.06633906633906633,0.06538461538461539,0.2413793103448276,0.12006578947368421,0.16891891891891891,0.36363636363636365,0.10377358490566038,0.07194244604316546,0.0845771144278607,0.07246376811594203,0.30446927374301674,0.36,0.5,0.0,0.0,0.0
2019-05-07,0.032,0.10795454545454546,0.08388520971302428,0.05405405405405406,0.08461538461538462,0.10344827586206896,0.125,0.14189189189189189,0.01818181818181818,0.1509433962264151,0.07194244604316546,0.06467661691542288,0.14492753623188406,0.19832402234636873,0.4,0.0,0.0,0.0,0.0
2019-05-08,0.04,0.13068181818181818,0.08609271523178808,0.08108108108108109,0.07884615384615384,0.034482758620689655,0.10749185667752444,0.13513513513513514,0.0,0.16037735849056603,0.06474820143884892,0.07960199004975124,0.13043478260869565,0.17318435754189945,0.2,0.0,0.0,0.0,0.0
2019-05-09,0.072,0.11666666666666667,0.11037527593818984,0.09090909090909091,0.10576923076923077,0.06896551724137931,0.0732899022801303,0.13513513513513514,0.12727272727272726,0.12264150943396226,0.05755395683453238,0.10945273631840796,0.15942028985507245,0.2988826815642458,0.28,0.0,0.0,0.0,0.0
2019-05-10,0.112,0.17962962962962964,0.15894039735099338,0.10810810810810811,0.09615384615384616,0.0,0.0749185667752443,0.1891891891891892,0.05454545454545454,0.16037735849056603,0.10071942446043165,0.15920398009950248,0.21739130434782608,0.29608938547486036,0.48,0.0,0.0,0.0,0.0
2019-05-11,0.2,0.1871559633027523,0.2980132450331126,0.171990171990172,0.17884615384615385,0.2413793103448276,0.13355048859934854,0.21621621621621623,0.5454545454545454,0.2830188679245283,0.18705035971223022,0.23383084577114427,0.34782608695652173,0.2849162011173184,0.96,0.0,0.0,0.0,0.0
2019-05-12,0.084,0.11573236889692586,0.12582781456953643,0.09198113207547169,0.11864406779661017,0.10344827586206896,0.10260586319218241,0.12162162162162163,0.4909090909090909,0.14150943396226415,0.14388489208633093,0.1044776119402985,0.18840579710144928,0.30446927374301674,0.36,0.2,0.0,0.0,0.0
2019-05-13,0.064,0.10771992818671454,0.141280353200883,0.11363636363636363,0.11487758945386065,0.2413793103448276,0.09283387622149837,0.0472972972972973,0.14545454545454545,0.10377358490566038,0.07194244604316546,0.1044776119402985,0.13043478260869565,0.31564245810055863,0.36,0.4,0.0,0.0,0.0
2019-05-14,0.052,0.1310592459605027,0.11037527593818984,0.07974137931034483,0.10546139359698682,0.1724137931034483,0.1237785016286645,0.08108108108108109,0.03636363636363636,0.08490566037735849,0.050359712230215826,0.15422885572139303,0.057971014492753624,0.24860335195530725,0.28,0.0,0.0,0.0,0.0
2019-05-15,0.056,0.12208258527827648,0.152317880794702,0.10991379310344827,0.128060263653484,0.20689655172413793,0.13192182410423453,0.11486486486486487,0.0,0.12264150943396226,0.06474820143884892,0.14925373134328357,0.15942028985507245,0.2122905027932961,0.36,0.0,0.0,0.0,0.0
2019-05-16,0.052,0.14814814814814814,0.18543046357615894,0.09896907216494845,0.13559322033898305,0.13793103448275862,0.11254019292604502,0.12837837837837837,0.21818181818181817,0.12264150943396226,0.050359712230215826,0.18009478672985782,0.11594202898550725,0.3526170798898072,0.4,0.0,0.0,0.0,0.0
2019-05-17,0.09411764705882353,0.19791666666666666,0.2052980132450331,0.11706349206349206,0.18455743879472694,0.13793103448275862,0.18167202572347266,0.24324324324324326,0.2,0.18867924528301888,0.12949640287769784,0.2132701421800948,0.14492753623188406,0.2727272727272727,0.68,0.1,0.0,0.0,0.0
2019-05-18,0.28627450980392155,0.3888888888888889,0.40397350993377484,0.19444444444444445,0.3098330241187384,0.5172413793103449,0.23311897106109325,0.31756756756756754,0.5454545454545454,0.44339622641509435,0.15827338129496402,0.39908256880733944,0.34782608695652173,0.2369146005509642,0.96,0.0,0.0,0.0,0.0
2019-05-19,0.1450980392156863,0.2048611111111111,0.16335540838852097,0.0873015873015873,0.16697588126159554,0.20689655172413793,0.16118935837245696,0.22297297297297297,0.36363636363636365,0.1320754716981132,0.09352517985611511,0.16055045871559634,0.2463768115942029,0.2809917355371901,0.52,0.1,0.0,0.0,0.0
2019-05-20,0.05128205128205128,0.15306122448979592,0.0684326710816777,0.07738095238095238,0.12316176470588236,0.06896551724137931,0.13975155279503104,0.1891891891891892,0.01818181818181818,0.0660377358490566,0.04316546762589928,0.14220183486238533,0.10144927536231885,0.35537190082644626,0.36,0.0,0.0,0.0,0.0
2019-05-21,0.0695970695970696,0.11394557823129252,0.08167770419426049,0.05952380952380952,0.10477941176470588,0.20689655172413793,0.13354037267080746,0.18243243243243243,0.05454545454545454,0.05660377358490566,0.06474820143884892,0.07456140350877193,0.15942028985507245,0.25068870523415976,0.28,0.0,0.0,0.0,0.0
2019-05-22,0.06227106227106227,0.1360544217687075,0.15011037527593818,0.11507936507936507,0.09926470588235294,0.3448275862068966,0.11956521739130435,0.19594594594594594,0.0,0.12264150943396226,0.11510791366906475,0.06140350877192982,0.057971014492753624,0.209366391184573,0.24,0.0,0.0,0.0,0.0
2019-05-23,0.06227106227106227,0.15476190476190477,0.1271551724137931,0.07539682539682539,0.10845588235294118,0.1724137931034483,0.11801242236024845,0.20945945945945946,0.01818181818181818,0.09433962264150944,0.06474820143884892,0.10087719298245613,0.15942028985507245,0.32231404958677684,0.4,0.0,0.0,0.0,0.0
2019-05-24,0.13553113553113552,0.2653061224489796,0.18318965517241378,0.1527777777777778,0.15808823529411764,0.3793103448275862,0.17236024844720496,0.2635135135135135,0.41818181818181815,0.19811320754716982,0.11510791366906475,0.19298245614035087,0.2318840579710145,0.26721763085399447,0.32,0.3,0.0,0.0,0.0
2019-05-25,0.315018315018315,0.43197278911564624,0.42887931034482757,0.2222222222222222,0.34191176470588236,0.3103448275862069,0.2220496894409938,0.3310810810810811,0.7090909090909091,0.44339622641509435,0.2589928057553957,0.36403508771929827,0.2608695652173913,0.26721763085399447,1.16,0.5,0.0,0.0,0.0
2019-05-26,0.12087912087912088,0.15136054421768708,0.23060344827586207,0.15873015873015872,0.16363636363636364,0.20689655172413793,0.12577639751552794,0.24324324324324326,0.2909090909090909,0.08490566037735849,0.06474820143884892,0.14035087719298245,0.17391304347826086,0.24793388429752067,0.76,0.1,0.0,0.0,0.0
2019-05-27,0.06227106227106227,0.14965986394557823,0.1400862068965517,0.08531746031746032,0.14,0.10344827586206896,0.09316770186335403,0.21621621621621623,0.07272727272727272,0.11320754716981132,0.09352517985611511,0.11403508771929824,0.14492753623188406,0.3140495867768595,0.32,0.0,0.0,0.0,0.0
2019-05-28,0.05860805860805861,0.12755102040816327,0.08405172413793104,0.08333333333333333,0.13090909090909092,0.034482758620689655,0.10714285714285714,0.18243243243243243,0.05454545454545454,0.04716981132075472,0.11510791366906475,0.12554112554112554,0.13043478260869565,0.17079889807162535,0.16,0.5,0.0,0.0,0.0
2019-05-29,0.07326007326007326,0.11298482293423272,0.11422413793103449,0.08134920634920635,0.12041884816753927,0.034482758620689655,0.10559006211180125,0.14189189189189189,0.0,0.08490566037735849,0.07194244604316546,0.14285714285714285,0.10144927536231885,0.14600550964187328,0.16,0.2,0.0,0.0,0.0
2019-05-30,0.07326007326007326,0.15883306320907617,0.11422413793103449,0.08333333333333333,0.10409556313993173,0.10344827586206896,0.12577639751552794,0.19594594594594594,0.09090909090909091,0.12264150943396226,0.06474820143884892,0.13852813852813853,0.043478260869565216,0.256198347107438,0.32,0.0,0.0,0.0,0.0
2019-05-31,0.12087912087912088,0.23176661264181522,0.1875,0.12698412698412698,0.16040955631399317,0.13793103448275862,0.15062111801242237,0.23648648648648649,0.05454545454545454,0.18867924528301888,0.11510791366906475,0.26406926406926406,0.2463768115942029,0.22589531680440772,0.64,0.2,0.0,0.0,0.0
2019-06-01,0.2027491408934708,0.39222042139384117,0.39655172413793105,0.19047619047619047,0.2458521870286576,0.5862068965517241,0.21605839416058395,0.2905405405405405,0.4727272727272727,0.3490566037735849,0.2158273381294964,0.3722943722943723,0.30434782608695654,0.2349869451697128,0.88,0.3,0.0,0.0,0.0
2019-06-02,0.12374581939799331,0.1706924315619968,0.15086206896551724,0.10317460317460317,0.12066365007541478,0.1724137931034483,0.17180616740088106,0.20270270270270271,0.01818181818181818,0.14150943396226415,0.1079136690647482,0.12987012987012986,0.2608695652173913,0.28720626631853785,0.56,0.1,0.0,0.0,0.0
2019-06-03,0.0756578947368421,0.1642512077294686,0.14655172413793102,0.10714285714285714,0.11463046757164404,0.034482758620689655,0.16740088105726872,0.20270270270270271,0.05454545454545454,0.09433962264150944,0.1223021582733813,0.08225108225108226,0.2753623188405797,0.34203655352480417,0.36,0.0,0.0,0.0,0.0
2019-06-04,0.05921052631578947,0.15495207667731628,0.1314655172413793,0.1095890410958904,0.10960960960960961,0.10344827586206896,0.18208516886930984,0.11398963730569948,0.09090909090909091,0.10377358490566038,0.05755395683453238,0.08658008658008658,0.2318840579710145,0.15404699738903394,0.28,0.0,0.0,0.0,0.0
2019-06-05,0.0625,0.16932907348242812,0.1336206896551724,0.09417808219178082,0.13813813813813813,0.20689655172413793,0.1762114537444934,0.24352331606217617,0.03636363636363636,0.11320754716981132,0.1510791366906475,0.11688311688311688,0.10144927536231885,0.1618798955613577,0.36,0.2,0.0,0.0,0.0
2019-06-06,0.16776315789473684,0.23961661341853036,0.22629310344827586,0.1421232876712329,0.16691505216095381,0.20689655172413793,0.18208516886930984,0.22797927461139897,0.09090909090909091,0.24528301886792453,0.14388489208633093,0.16883116883116883,0.17391304347826086,0.25326370757180156,0.6,0.6,0.0,0.0,0.0
2019-06-07,0.4309210526315789,0.47648902821316613,0.5862785862785863,0.3082191780821918,0.43815201192250375,0.4482758620689655,0.40969162995594716,0.34196891191709844,0.6181818181818182,0.5754716981132075,0.2446043165467626,0.30303030303030304,0.4782608695652174,0.34203655352480417,1.4,0.7,0.16666666666666666,0.0,0.0
2019-06-08,0.27631578947368424,0.44357366771159873,0.45703125,0.3065068493150685,0.35469448584202684,0.6551724137931034,0.4067547723935389,0.3194444444444444,0.6545454545454545,0.49056603773584906,0.18705035971223022,0.3246753246753247,0.5217391304347826,0.35509138381201044,1.2,1.2,0.0,0.0,0.0
2019-06-09,0.13815789473684212,0.22570532915360503,0.181640625,0.13184931506849315,0.14157973174366617,0.13793103448275862,0.16152716593245228,0.19444444444444445,0.12727272727272726,0.09433962264150944,0.07913669064748201,0.12987012987012986,0.18840579710144928,0.2924281984334204,0.6,0.3,0.0,0.0,0.0
2019-06-10,0.06578947368421052,0.1394658753709199,0.14857142857142858,0.1267123287671233,0.12464183381088825,0.10344827586206896,0.1512481644640235,0.17592592592592593,0.12727272727272726,0.10377358490566038,0.07913669064748201,0.09090909090909091,0.043478260869565216,0.34203655352480417,0.28,0.1,0.16666666666666666,0.0,0.0
2019-06-11,0.06907894736842106,0.15281899109792285,0.08571428571428572,0.09931506849315068,0.1017191977077364,0.06896551724137931,0.14096916299559473,0.18981481481481483,0.01818181818181818,0.07547169811320754,0.06474820143884892,0.10822510822510822,0.13043478260869565,0.2245430809399478,0.36,0.0,0.0,0.0,0.0
2019-06-12,0.06578947368421052,0.15281899109792285,0.11428571428571428,0.08732876712328767,0.10601719197707736,0.10344827586206896,0.12481644640234948,0.18055555555555555,0.0,0.0660377358490566,0.050359712230215826,0.14285714285714285,0.17391304347826086,0.23237597911227154,0.16,0.4,0.0,0.0,0.0
2019-06-13,0.049342105263157895,0.1632047477744807,0.1219047619047619,0.10273972602739725,0.1174785100286533,0.13793103448275862,0.11894273127753303,0.16203703703703703,0.10909090909090909,0.02830188679245283,0.050359712230215826,0.10822510822510822,0.08695652173913043,0.34986945169712796,0.28,0.0,0.16666666666666666,0.0,0.0
2019-06-14,0.14802631578947367,0.21364985163204747,0.15619047619047619,0.18493150684931506,0.13110181311018132,0.4827586206896552,0.14831130690161526,0.2777777777777778,0.12727272727272726,0.19811320754716982,0.1366906474820144,0.27705627705627706,0.2318840579710145,0.3342036553524804,0.72,0.0,0.16666666666666666,0.0,0.0
2019-06-15,0.3223684210526316,0.39020771513353114,0.32761904761904764,0.24143835616438356,0.31520223152022314,0.4482758620689655,0.2143906020558003,0.35185185185185186,0.4,0.39622641509433965,0.2517985611510791,0.42857142857142855,0.2898550724637681,0.3524804177545692,1.12,0.5,0.16666666666666666,0.0,0.0
2019-06-16,0.12828947368421054,0.18074074074074073,0.19047619047619047,0.125,0.13528591352859135,0.3103448275862069,0.18061674008810572,0.3148148148148148,0.10909090909090909,0.2358490566037736,0.07194244604316546,0.1645021645021645,0.2608695652173913,0.2898172323759791,0.48,0.2,0.5,0.0,0.0
2019-06-17,0.06907894736842106,0.17925925925925926,0.1219047619047619,0.11301369863013698,0.12412831241283125,0.06896551724137931,0.13803230543318648,0.2824074074074074,0.07272727272727272,0.12264150943396226,0.09352517985611511,0.12554112554112554,0.07246376811594203,0.3472584856396867,0.36,0.2,0.16666666666666666,0.0,0.0
2019-06-18,0.08552631578947369,0.19703703703703704,0.13904761904761906,0.136986301369863,0.13668061366806136,0.20689655172413793,0.17327459618208516,0.2222222222222222,0.05454545454545454,0.11320754716981132,0.06474820143884892,0.11688311688311688,0.057971014492753624,0.2506527415143603,0.36,0.1,0.0,0.0,0.0
2019-06-19,0.14144736842105263,0.20296296296296296,0.1295238095238095,0.14897260273972604,0.100418410041841,0.1724137931034483,0.1894273127753304,0.22685185185185186,0.01818181818181818,0.11320754716981132,0.08633093525179857,0.11255411255411256,0.14492753623188406,0.2193211488250653,0.44,0.0,0.16666666666666666,0.0,0.0
2019-06-20,0.14641744548286603,0.1884892086330935,0.13142857142857142,0.15920398009950248,0.14442916093535077,0.10344827586206896,0.1625544267053701,0.2037037037037037,0.09090909090909091,0.10377358490566038,0.06474820143884892,0.13852813852813853,0.15942028985507245,0.3184855233853007,0.44,0.2,0.0,0.0,0.0
2019-06-21,0.16822429906542055,0.2260748959778086,0.18857142857142858,0.16086235489220563,0.171939477303989,0.2413793103448276,0.20029027576197386,0.24537037037037038,0.0,0.2358490566037736,0.12949640287769784,0.27705627705627706,0.21739130434782608,0.2873051224944321,0.48,0.1,0.0,0.0,0.0
2019-06-22,0.3052959501557632,0.40715268225584594,0.4332688588007737,0.25538971807628524,0.2998624484181568,0.5517241379310345,0.33236574746008707,0.39351851851851855,0.45454545454545453,0.4056603773584906,0.2446043165467626,0.42857142857142855,0.5072463768115942,0.29398663697104677,1.08,0.3,0.6666666666666666,0.0,0.0
